c,0355-483,03:57:21.92,-48:12:15.2,PKS0355-483
c,0355+508,03:59:29.75, 50:57:50.2,NRAO150,4C+50.11
c,0400-319,04:02:21.27,-31:47:25.9,
c,0403-132,04:05:34.00,-13:08:13.7,PKS0403-132
c,0405-385,04:06:59.04,-38:26:28.0,PKS0405-385
c,0405-123,04:07:48.43,-12:11:36.7,
c,0407-658,04:08:20.38,-65:45:09.1,PKS0407-658
c,0431-512,04:32:21.18,-51:09:25.2,PKS0431-512
c,0503-608,05:04:01.70,-60:49:52.5,PKS0503-608
c,0517-726,05:16:37.72,-72:37:07.5,
c,0529+075,05:32:39.00,  7:32:43.3,
c,0611+131,06:13:57.69, 13:06:45.4,
c,0614-349,06:16:35.98,-34:56:16.6,PKS0614-349
c,0615-365,06:17:32.32,-36:34:14.8,PKS0615-365
c,0622-441,06:23:31.79,-44:13:02.5,PKS0622-441
c,0647-475,06:48:48.45,-47:34:27.2,PKS0647-475
c,0648-165,06:50:24.58,-16:37:39.7,PKS0648-165
c,0700-465,07:01:34.55,-46:34:36.6,PKS0700-465
c,0736-332,07:38:16.95,-33:22:12.8,PKS0736-332
c,0809-493,08:11:08.80,-49:29:43.5,PKS0809-493
c,0818-128,08:20:57.45,-12:58:59.2,PKS0818-128
c,0842-754,08:41:27.04,-75:40:27.9,PKS0842-754
c,0850+581,08:54:42.00, 57:57:29.9,4C+58.17
c,0936-853,09:30:32.57,-85:33:59.7,PKS0936-853
c,0952+179,09:54:56.82, 17:43:31.2,0952+172,PKS0952+179
c,0959-443,10:01:59.91,-44:38:00.6,PKS0959-443
c,1038+529,10:41:48.90, 52:33:55.6,
c,1045-188,10:48:06.62,-19:09:35.7,PKS1045-188
c,1101-325,11:03:31.53,-32:51:16.7,PKS1101-325
c,1117+146,11:20:27.81, 14:20:55.0,4C+14.41
c,1128-047,11:31:30.52, -5:00:19.7,PKS1128-047
c,1147+245,11:50:19.21, 24:17:53.8,B21147+24
c,1206-399,12:09:35.24,-40:16:13.1,PKS1206-399
c,1213-172,12:15:46.75,-17:31:45.4,PKS1213-172
c,1215-457,12:18:06.25,-46:00:29.0,PKS1215-457
c,1221-829,12:24:54.38,-83:13:10.1,PKS1221-829
c,1234-504,12:37:15.24,-50:46:23.2,
c,1307+121,13:09:33.93, 11:54:24.6,4C+12.46
c,1320-446,13:23:04.25,-44:52:33.8,PKS1320-446
c,1328+307,13:31:08.29, 30:30:33.0,3C286,4C+30.26
c,1334-649,13:37:52.44,-65:09:24.9,PKS1334-649
c,1409+218,14:11:54.86, 21:34:23.4,
c,1417+273,14:19:59.30, 27:06:25.6,4C+27.28
c,1420+326,14:22:30.38, 32:23:10.4,B21420+32
c,1424+240,14:27:00.39, 23:48:00.0,PKS1424+240
c,1432+200,14:34:39.79, 19:52:00.7,PKS1432+200
c,1433+304,14:35:35.40, 30:12:24.5,
c,1540-828,15:50:59.14,-82:58:06.8,PKS1540-828
c,1555-140,15:58:21.95,-14:09:59.1,
c,1656+477,16:58:02.78, 47:37:49.2,S41656+47
c,1733-565,17:37:35.77,-56:34:03.2,PKS1733-565
c,1740-517,17:44:25.45,-51:44:43.8,PKS1740-517
c,1748-253,17:51:51.26,-25:24:00.1,
c,1758-651,18:03:23.50,-65:07:36.8,PKS1758-651
c,1814-637,18:19:35.00,-63:45:48.2,PKS1814-637
c,1817-254,18:20:57.85,-25:28:12.6,
c,1829-718,18:35:37.20,-71:49:58.2,PKS1827-718
c,1936-623,19:41:21.77,-62:11:21.1,PKS1936-623
c,1943+228,19:46:06.25, 23:00:04.4,
c,1955+335,19:57:40.55, 33:38:27.9,
c,2005+403,20:07:44.95, 40:29:48.6,
c,2023+336,20:25:10.84, 33:43:00.2,
c,2037-253,20:40:08.77,-25:07:46.7,PKS2037-253
c,2048+312,20:50:51.13, 31:27:27.4,CL4
c,2054-377,20:57:41.60,-37:34:03.0,PKS2054-377
c,2058-425,21:01:59.11,-42:19:16.2,PKS2058-425
c,2115-305,21:18:10.60,-30:19:11.6,PKS2115-305
c,2155-304,21:58:52.06,-30:13:32.1,PKS2155-304
c,2210-257,22:13:02.50,-25:29:30.1,PKS2210-257
c,2211-388,22:14:38.57,-38:35:45.0,PKS2211-388
c,2259-374,23:02:23.89,-37:18:06.8,PKS2259-374
c,2300-307,23:03:05.82,-30:30:11.5,PKS2300-307
c,2320+506,23:22:25.98, 50:57:52.0,
c,2325-150,23:27:47.96,-14:47:55.8,PKS2325-150
c,2329-162,23:31:38.65,-15:56:57.0,PKS2329-162
c,2333-528,23:36:12.14,-52:36:22.0,PKS233-528
o,0019+000,00:22:25.43,  0:14:56.1,4C+00.02
o,0024+348,00:26:41.73, 35:08:42.3,OB338
o,0036-216,00:38:29.90,-21:20:05.0,PKS0036-216
o,0218+357,02:21:05.47, 35:56:13.7,
o,0218+35A,02:21:05.47, 35:56:13.7,
o,0218+35B,02:21:05.47, 35:56:14.1,
o,0237-233,02:40:08.17,-23:09:15.7,
o,0250+178,02:53:34.88, 18:05:42.5,
o,0316+413,03:19:48.16, 41:30:42.1,3C84,PerA,NGC1275
o,0335-122,03:37:55.56,-12:04:12.5,
o,0336-017,03:39:00.80, -1:33:07.0,
o,0411+054,04:14:37.59,  5:34:46.2,
o,0420-625,04:20:56.13,-62:23:39.7,
o,0428+205,04:31:03.76, 20:37:34.3,
o,0430+052,04:33:11.10,  5:21:15.6,3C120,BWTau
o,0434+299,04:38:04.91, 30:04:32.4,
o,0454-463,04:55:51.27,-46:15:58.1,
o,0515-674,05:15:37.54,-67:21:27.8,
o,0537-692,05:36:57.06,-69:13:24.7,
o,0558-504,05:59:46.82,-50:26:52.6,PKS0558-504
o,0629+104,06:32:15.33, 10:22:02.2,4C+10.20
o,0710+439,07:13:38.16, 43:49:17.2,S40710+43
o,0727-365,07:29:05.39,-36:39:45.1,
o,0902+343,09:05:30.11, 34:07:57.2,B20902+34
o,0919-260,09:21:29.35,-26:18:43.4,PKS0919-260
o,0941-080,09:43:36.95, -8:19:30.9,PKS0941-080
o,0954+556,09:57:38.17, 55:22:58.0,4C+55.17
o,1031+567,10:35:07.04, 56:28:46.8,S41031+56
o,1226+023,12:29:06.70,  2:03:08.6,3C273B,4C+02.32
o,1245-197,12:48:23.90,-19:59:18.7,PKS1245-197
o,1323+321,13:26:16.51, 31:54:09.5,
o,1328+254,13:30:37.69, 25:09:11.0,4C+25.43
o,1329-665,13:32:37.55,-66:46:50.1,
o,1345+125,13:47:33.36, 12:17:24.2,4C+12.50
o,1352-104,13:52:06.84,-10:26:21.3,PKS1352-104
o,1355-416,13:59:00.18,-41:52:52.6,PKS1355-416
o,1421-490,14:24:32.30,-49:13:49.0,PKS1421-178
o,1511+238,15:13:40.19, 23:38:35.2,4C+23.41
o,1607+268,16:09:13.32, 26:41:29.0,CTD93,PKS1607+268
o,1622-253,16:25:46.89,-25:27:38.3,PKS1622-253
o,1634+628,16:34:33.80, 62:45:35.9,3C343,4C+62.26
o,1637+626,16:38:28.20, 62:34:44.3,3C343.1,4C+63.27
o,1709-342,17:13:09.91,-34:18:28.9,
o,1710-269,17:13:31.25,-26:58:52.3,
o,1710-323,17:13:50.79,-32:26:12.0,
o,1714-336,17:17:36.00,-33:42:08.2,
o,1741-312,17:44:23.58,-31:16:36.0,
o,1756-663,18:01:18.08,-66:23:01.0,PKS1756-663
o,1813-241,18:16:49.60,-24:05:59.2,
o,1826+796,18:23:14.11, 79:38:49.0,
o,1827-360,18:30:58.88,-36:02:30.2,PKS1827-360
o,1829-106,18:32:20.84,-10:35:11.3,
o,1830-211,18:33:39.90,-21:03:40.0,PKS1830-210
o,1830-21A,18:33:39.89,-21:03:40.7,
o,1830-21B,18:33:39.94,-21:03:40.0,
o,1848+333,18:50:04.79, 33:21:45.8,
o,1855+031,18:58:02.34,  3:13:16.4,
o,1934+207,19:36:48.02, 20:51:36.8,
o,1934-638,19:39:25.03,-63:42:45.6,PKS1934-638
o,1947+079,19:50:05.54,  8:07:14.0,PKS1947+079
o,2021+614,20:22:06.68, 61:36:58.8,S42021+61
o,2027+383,20:28:54.11, 38:32:47.7,
o,2044-168,20:47:19.66,-16:39:05.8,PKS2044-168
o,2100+468,21:02:17.04, 47:02:16.2,
o,2121+053,21:23:44.52,  5:35:22.1,OX036,PKS2121+053
o,2128+048,21:30:32.88,  5:02:17.5,PKS2128+048
o,2134+004,21:36:38.59,  0:41:54.2,
o,2251+158,22:53:57.75, 16:08:53.6,3C454.3,4C+15.76
o,2310-417,23:12:55.61,-41:26:56.1,PKS2310-417
o,2314+038,23:16:35.09,  4:05:19.8,2314+03,4C+03.57
o,2322-411,23:25:03.42,-40:51:30.1,PKS2322-411
o,2337+264,23:40:29.03, 26:41:56.8,
o,2352+495,23:55:09.46, 49:50:08.3,S42352+49
